Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2016:Q1,Next40,31460591,12185850,10059378,2126472,19274741,2810560,392843,612532,570686,41846,74201,57234,16967,2446929,556256,783804,2515016,7159352,1381729,541521,5960563,5948351,4598749,1208801,62952,77850,12212,25500028,50215723,
2016:Q1,Bottom50,5563289,3877227,2724462,1152765,1686062,423355,19040,34256,31817,2439,3020,1813,1207,140402,124112,22549,330213,246040,131075,212000,4424724,4421837,2364987,1846282,88948,121619,2887,1138566,62766423,
2016:Q2,TopPt1,11096127,1403459,900075,503383,9692669,931946,135480,745437,698989,46448,172747,155771,16976,4713714,110583,5880,171632,56086,2623956,25209,93958,92472,47740,16128,10578,18025,1486,11002170,125868,
2016:Q2,RemainingTop1,16275785,3046009,2708005,338004,13229777,1685607,299639,964907,906464,58443,266042,249294,16749,5678650,257131,43215,790925,384840,2787998,70822,640588,634618,430113,74073,42286,88146,5971,15635197,1130771,
2016:Q2,Next9,36251405,8339145,7392559,946585,27912261,3227744,712561,1413974,1299727,114247,390451,347027,43424,7093880,489967,1219973,2499619,7581966,3034128,247999,2546773,2536054,2046523,276950,24311,188270,10719,33704632,11311351,
2016:Q2,Next40,31860274,12443500,10288882,2154618,19416775,2802011,388163,631578,599596,31982,74571,58155,16416,2486685,568706,791415,2535136,7188709,1400261,549541,6054405,6041889,4653337,1239358,65196,83998,12516,25805870,50307080,
2016:Q2,Bottom50,5580115,3883923,2717131,1166793,1696192,423447,17893,34462,32587,1875,2975,2045,930,142850,125776,22479,333363,245284,132488,215175,4437893,4434944,2357379,1870337,82460,124769,2949,1142222,62881007,
2016:Q3,TopPt1,11279785,1402642,913020,489622,9877142,958795,129201,694512,663275,31237,170561,154169,16392,4862738,110151,6343,180399,59392,2679778,25273,96419,95031,49638,16436,10722,18234,1388,11183366,126120,33947864
2016:Q3,RemainingTop1,16621517,3091593,2751586,340008,13529924,1750516,282951,934223,894245,39978,248134,232247,15888,5865704,256276,44436,811995,396588,2867600,71501,653307,647942,437987,76984,49498,83472,5364,15968211,1132827,8670273
2016:Q3,Next9,36797361,8458571,7494765,963805,28338791,3311212,699835,1358956,1277264,81692,388526,344896,43630,7292718,498031,1255068,2586285,7644876,3052693,250589,2567787,2557252,2056069,283208,22718,195257,10535,34229574,11332448,1565796
2016:Q3,Next40,32348124,12725713,10552678,2173035,19622411,2849246,389202,611887,590628,21259,70942,55200,15741,2531985,578583,800312,2594107,7222119,1418581,555447,6158109,6145630,4712571,1274525,68049,90484,12479,26190015,50396811,126657
2016:Q3,Bottom50,5677422,3959591,2794774,1164818,1717830,431893,17152,33845,32589,1255,2906,2252,654,145725,127007,22421,341077,244577,133859,217367,4469242,4466335,2352528,1910484,75298,128026,2908,1208179,62993537,
2016:Q4,TopPt1,11208968,1406108,927468,478640,9802861,959731,120681,601853,601853,0,168173,151963,16210,4877230,112803,5831,173894,57173,2699798,25694,97827,96511,49373,16775,9818,20545,1316,11111141,126367,
2016:Q4,RemainingTop1,16674351,3129791,2789421,340371,13544559,1743899,281458,863867,863867,0,254865,239133,15731,5975189,260972,41914,799084,397181,2853557,72572,658141,653302,441119,74843,46605,90735,4840,16016209,1134834,
2016:Q4,Next9,37004582,8592800,7607564,985235,28411782,3375629,689990,1209335,1209335,0,363789,320677,43112,7390727,492203,1239986,2638730,7674984,3081687,254723,2573855,2563749,2084259,285395,21525,172571,10106,34430727,11353298,
2016:Q4,Next40,32646150,12922479,10736997,2185482,19723671,2920383,385928,564580,564580,0,67429,50906,16523,2549387,575721,794561,2604922,7270777,1426620,563361,6204774,6192550,4737965,1303672,66959,83955,12224,26441376,50485673,
2016:Q4,Bottom50,5772351,4031611,2858833,1172779,1740740,440841,16304,31364,31364,0,2882,2194,688,144720,126416,23221,345810,249896,136869,222416,4508691,4505872,2346107,1955751,78488,125526,2819,1263660,63104945,
2017:Q1,TopPt1,11503291,1422219,944273,477946,10081072,972085,109835,585259,585259,0,183302,167423,15880,5129715,117246,5371,173222,55063,2724197,25776,100353,98918,49265,16710,8992,23951,1435,11402938,126609,
2017:Q1,RemainingTop1,17158021,3174694,2833687,341007,13983327,1759160,274969,865916,865916,0,260052,244619,15433,6393519,271086,40458,805252,398644,2841559,72712,655549,650065,444159,71961,43681,90264,5484,16502472,1136795,
2017:Q1,Next9,37934048,8750362,7748337,1002025,29183686,3480473,673121,1206981,1206981,0,360715,318547,42168,7819497,492244,1275245,2781546,7722808,3115411,255644,2603624,2593243,2119422,279885,20144,173792,10382,35330424,11373952,
2017:Q1,Next40,33266183,13122984,10915793,2207190,20143200,3017677,379138,569059,569059,0,69663,52437,17225,2654932,578834,809780,2727643,7336765,1435424,564285,6225655,6213161,4759009,1294785,64052,95315,12494,27040528,50573950,
2017:Q1,Bottom50,5880071,4092096,2902117,1189978,1787975,453702,15270,30830,30830,0,2908,2197,712,150649,126823,24275,363788,255475,140034,224220,4513111,4510223,2334472,1967110,80579,128062,2887,1366960,63215579,
2017:Q2,TopPt1,11761415,1431309,961566,469744,10330105,947264,102424,592814,592814,0,185908,170088,15821,5244282,120829,4895,169957,52908,2882847,25976,103130,101642,49242,17006,8039,27355,1488,11658284,126845,
2017:Q2,RemainingTop1,17489839,3223340,2883298,340042,14266499,1703120,274999,886694,886694,0,266152,250752,15400,6638857,278586,38682,803035,399861,2903340,73175,654825,649105,447778,69728,41785,89814,5721,16835013,1138711,
2017:Q2,Next9,38669580,8915428,7896269,1019159,29754152,3455097,665524,1241760,1241760,0,343354,301348,42006,8060494,489405,1295488,2890214,7765962,3289160,257693,2644363,2633952,2158512,280294,20138,175008,10411,36025218,11394432,
2017:Q2,Next40,33765888,13352845,11136892,2215954,20413043,3031174,376870,591239,591239,0,68242,49910,18332,2708974,579035,818757,2806678,7398359,1466054,567660,6292945,6280364,4787866,1314684,71156,106658,12581,27472943,50661807,
2017:Q2,Bottom50,5983127,4164645,2968800,1195845,1818482,453997,14514,30660,30660,0,2926,2157,769,152479,126743,25255,376690,261009,147040,227169,4551970,4549069,2330575,2001047,86838,130609,2901,1431157,63325641,
2017:Q3,TopPt1,11892840,1435945,978103,457842,10456895,937188,104929,553691,553691,0,188444,173186,15258,5382095,125073,4420,167586,50739,2916055,26674,105615,104100,49193,17170,7302,30436,1515,11787224,127075,
2017:Q3,RemainingTop1,17801533,3269432,2930873,338559,14532101,1675358,296023,871770,871770,0,271433,256552,14881,6918066,288077,36930,803736,401056,2894647,75005,655728,649925,451785,66931,39228,91981,5803,17145805,1140582,
2017:Q3,Next9,39337667,9072697,8035581,1037115,30264970,3481782,687183,1205613,1205613,0,325634,285239,40395,8336039,488709,1316938,3017167,7808986,3332447,264471,2674056,2663710,2196321,280402,18957,168031,10346,36663610,11414763,
2017:Q3,Next40,34300754,13581045,11361378,2219667,20719710,3078315,389169,579793,579793,0,66575,47627,18948,2771195,581426,828250,2907554,7459973,1476133,581326,6353649,6341050,4823771,1336345,68887,112047,12599,27947106,50749412,
2017:Q3,Bottom50,6099152,4240153,3043032,1197121,1858999,459330,14549,29782,29782,0,2896,2120,776,154937,127029,26241,392233,266562,150532,234907,4605719,4602826,2334138,2048356,88882,131450,2893,1493433,63435331,
2017:Q4,TopPt1,12227990,1435706,991793,443912,10792284,937821,109553,541919,541919,0,176065,161201,14864,5644765,129371,3951,165804,48570,3007556,26908,108763,107229,49051,17494,6481,34204,1534,12119227,127300,
2017:Q4,RemainingTop1,18350484,3307475,2966466,341009,15043009,1668112,322459,878225,878225,0,275598,261069,14529,7364572,297722,35294,806312,402325,2916825,75563,651612,645783,455548,64551,37034,88650,5829,17698872,1142410,
2017:Q4,Next9,40305003,9205310,8140184,1065126,31099693,3546455,714868,1211769,1211769,0,292534,253265,39269,8786606,488152,1343823,3158212,7853803,3436607,266863,2719242,2708995,2229496,282708,18345,178446,10248,37585760,11434968,
2017:Q4,Next40,34925695,13790833,11550677,2240156,21134862,3150088,404422,588572,588572,0,60855,40980,19875,2877619,583976,840030,3025095,7523484,1495272,585449,6439431,6426839,4858062,1367729,71006,130042,12592,28486264,50836929,
2017:Q4,Bottom50,6232746,4326081,3115550,1210532,1906665,468347,14720,29314,29314,0,2837,2031,806,160964,127341,27256,409807,272160,155706,238213,4666586,4663708,2336638,2098270,92850,135950,2878,1566159,63544852,
2018:Q1,TopPt1,12242640,1452654,1012806,439847,10789987,956225,100193,540404,540404,0,178384,163989,14395,5587698,133202,3440,156233,46323,3060710,27174,111350,109622,48986,17458,5604,37574,1728,12131291,127519,
2018:Q1,RemainingTop1,18477180,3374643,3032174,342469,15102537,1694893,318998,893279,893279,0,279897,265790,14107,7395691,305946,32864,784178,403108,2917475,76207,650269,643341,458193,61694,34909,88545,6929,17826910,1144195,
2018:Q1,Next9,40764821,9420941,8335055,1085886,31343881,3674095,702782,1234803,1234803,0,276393,238468,37925,8797488,486020,1333792,3178659,7889205,3501081,269563,2749273,2738479,2264944,276907,17924,178704,10794,38015549,11455072,
2018:Q1,Next40,35377322,14090199,11826379,2263820,21287122,3262639,400075,605683,605683,0,59752,38919,20833,2869788,584942,836395,2991229,7578033,1508340,590246,6459348,6446285,4873754,1357056,74795,140680,13063,28917974,50924525,
2018:Q1,Bottom50,6348944,4417786,3189240,1228545,1931158,483464,13818,28982,28982,0,2828,1994,834,157687,127388,28086,409581,277653,159836,241836,4665845,4662838,2320048,2106796,97666,138329,3007,1683099,63654405,
2018:Q2,TopPt1,12350149,1459328,1026949,432379,10890820,933132,99458,556081,556081,0,183531,169682,13849,5636725,137663,2948,150376,44109,3119486,27312,113312,111571,49133,17716,4299,40423,1741,12236837,127732,
2018:Q2,RemainingTop1,18684808,3410827,3066637,344190,15273981,1642197,334838,922304,922304,0,284328,270713,13614,7568375,316071,30802,773954,404203,2920409,76500,653866,646939,462165,59284,32564,92926,6926,18030942,1145939,
2018:Q2,Next9,41294418,9553942,8444862,1109080,31740475,3655918,715754,1286049,1286049,0,263541,227183,36357,8957161,485938,1341078,3261183,7931154,3571641,271059,2780066,2769389,2310647,276018,18221,164502,10677,38514352,11475099,
2018:Q2,Next40,35779506,14277983,11991713,2286271,21501522,3281219,408136,636858,636858,0,59599,37768,21831,2899912,588007,840007,3034043,7639105,1522211,592426,6517969,6504927,4906369,1370962,86542,141054,13043,29261536,51012366,
2018:Q2,Bottom50,6441866,4487783,3242875,1244908,1954083,484501,13563,28829,28829,0,2827,1969,858,157453,127786,29004,418454,283256,164163,244247,4700884,4697895,2319478,2134209,106544,137664,2988,1740982,63764193,
2018:Q3,TopPt1,12628920,1464879,1040502,424378,11164041,902890,93580,595783,595783,0,190330,177054,13276,5862372,142351,2456,147512,41938,3157209,27620,116259,114434,49311,17981,3620,43522,1825,12512662,127939,
2018:Q3,RemainingTop1,19117527,3442885,3098215,344670,15674642,1575850,339290,969201,969201,0,288931,275832,13099,7977850,326874,28756,773300,405677,2911652,77260,656155,648805,466537,56391,30424,95453,7350,18461372,1147642,
2018:Q3,Next9,42104867,9677369,8547547,1129822,32427498,3612731,713934,1375852,1375852,0,252552,217847,34705,9364171,486574,1349157,3396745,7981047,3620556,274180,2819086,2808271,2357806,276876,17340,156249,10815,39285781,11495073,
2018:Q3,Next40,36298628,14449428,12146658,2302770,21849200,3283708,408895,687474,687474,0,60087,37127,22961,2992217,591822,843963,3141897,7708062,1532931,598146,6587132,6573920,4944986,1397344,85816,145774,13212,29711496,51100617,
2018:Q3,Bottom50,6539304,4550800,3294097,1256703,1988503,483126,12922,28804,28804,0,2837,1950,886,162266,128309,29928,435079,288988,167937,248307,4761250,4758224,2324768,2185977,109200,138279,3026,1778053,63874417,
2018:Q4,TopPt1,11722654,1457249,1050149,407101,10265404,907320,108388,632388,629136,3252,185990,173299,12691,4915537,143725,1868,122618,39502,3180012,28056,117335,115572,49326,18389,1758,46099,1763,11605318,128139,
2018:Q4,RemainingTop1,18000845,3464155,3115972,348183,14536690,1575868,392680,1014239,1010054,4185,291293,278715,12578,6829613,327645,24885,702093,405335,2894667,78373,661146,654261,469838,53806,27044,103573,6885,17339699,1149306,
2018:Q4,Next9,40895519,9765451,8603179,1162272,31130068,3692230,771534,1461298,1456109,5189,231158,198143,33015,8135530,476239,1272916,3161494,7994922,3654217,278532,2833430,2823009,2396408,278433,17828,130340,10420,38062090,11515017,
2018:Q4,Next40,35952881,14607400,12281120,2326279,21345481,3365657,438931,735669,734044,1625,57839,33550,24290,2667511,584513,812657,2792325,7742319,1541512,606547,6650802,6637814,4970693,1425849,103023,138249,12988,29302079,51189446,
2018:Q4,Bottom50,6578832,4632507,3360844,1271664,1946325,493639,13736,28668,28538,130,2815,1893,922,133449,126971,30430,397399,294269,171330,253618,4807776,4804831,2318154,2230565,120790,135322,2945,1771055,63985279,
2019:Q1,TopPt1,12758239,1494876,1072308,422568,11263363,917751,119452,652912,652912,0,191292,179119,12173,5759030,149299,1440,127930,37522,3278658,28076,120556,118668,49126,18339,2077,49127,1888,12637683,128334,
2019:Q1,RemainingTop1,19454294,3524116,3177103,347013,15930178,1587363,438359,1043456,1043456,0,295432,283304,12128,8069227,341120,24068,728296,408294,2916215,78346,664762,657200,472051,51063,26168,107919,7562,18789533,1150931,
2019:Q1,Next9,43127939,9978096,8810632,1167465,33149842,3793382,816164,1522324,1522324,0,219629,188113,31516,9414993,479750,1338137,3444191,8075250,3767069,278954,2840024,2829314,2424181,272668,16030,116436,10710,40287915,11534956,
2019:Q1,Next40,37088870,14830855,12477063,2353793,22258015,3461795,462263,774238,774238,0,58644,32624,26020,2982499,591289,840539,3078057,7841163,1561122,606407,6640560,6627290,4984334,1414875,88737,139345,13270,30448310,51279017,
2019:Q1,Bottom50,6706193,4671608,3374518,1297089,2034585,506266,14202,28072,28072,0,2854,1871,983,155864,127991,31643,435377,300450,176905,254963,4792845,4789827,2300915,2237544,116480,134888,3017,1913348,64096980,
2019:Q2,TopPt1,13061668,1508764,1087445,421319,11552904,887320,107452,699571,698636,935,202697,191108,11589,5918140,153384,976,124022,35324,3395784,28233,122869,121006,48959,18535,1038,52474,1863,12938799,128523,
2019:Q2,RemainingTop1,19835779,3560173,3212763,347409,16275607,1520718,430745,1091496,1090297,1199,300961,289337,11624,8399928,350088,22566,724615,409793,2946002,78694,664630,657308,476067,48655,23767,108818,7322,19171150,1152519,
2019:Q2,Next9,43986178,10117973,8933107,1184866,33868205,3750365,800217,1623514,1622319,1195,213519,183694,29825,9737147,478322,1371666,3572741,8140607,3899425,280682,2867829,2857379,2455397,273121,15673,113188,10450,41118349,11554914,
2019:Q2,Next40,37610725,15004466,12628652,2375814,22606259,3464804,456494,832308,831882,426,61306,33294,28012,3051550,593071,855202,3174496,7924847,1583068,609112,6717204,6704057,5025371,1436608,94173,147905,13147,30893521,51369496,
2019:Q2,Bottom50,6791958,4726005,3411384,1314621,2065953,504954,13133,27547,27510,38,2923,1871,1052,158659,128175,32700,450839,306355,183035,257634,4847502,4844535,2310443,2275171,122336,136584,2967,1944457,64209722,
2019:Q3,TopPt1,12983196,1488354,1094613,393741,11494842,870536,133887,680493,680314,178,219339,208402,10937,5818337,157566,494,116144,33087,3436651,28309,126202,124255,48987,18722,828,55718,1948,12856994,128705,38233372
2019:Q3,RemainingTop1,19875365,3575464,3223584,351880,16299901,1480200,514767,1096468,1096239,228,307548,296484,11064,8386174,359347,20729,708405,411062,2936379,78822,667244,659489,480196,45716,22388,111189,7755,19208122,1154069,10247427
2019:Q3,Next9,44301295,10185452,8960440,1225011,34115843,3755896,882432,1627072,1626874,198,211406,183475,27931,9700460,477194,1389752,3635362,8201792,3952818,281660,2899058,2888465,2495046,273467,14593,105359,10593,41402237,11574915,1800445
2019:Q3,Next40,37960741,15168536,12772206,2396329,22792205,3499371,497435,842249,842171,77,65615,35256,30359,3030820,595182,863423,3188945,8004702,1594268,610195,6780806,6767485,5064794,1460682,88623,153386,13321,31179935,51461051,165031
2019:Q3,Bottom50,6910720,4826490,3501502,1324988,2084230,508358,14472,26786,26779,7,3022,1888,1134,154033,128414,33681,456610,312229,187070,259555,4904946,4901940,2317313,2325548,121685,137394,3006,2005774,64323707,
2019:Q4,TopPt1,13550446,1487259,1101476,385783,12063186,915973,150690,643935,643935,0,215945,205076,10868,6311031,158786,518,125037,33642,3478670,28960,126979,125042,49515,19050,539,55938,1937,13423467,129033,
2019:Q4,RemainingTop1,20742868,3613265,3256636,356629,17129603,1566589,554106,1074330,1074330,0,307434,296437,10997,9049410,362737,21207,737242,415417,2960522,80608,668488,660808,482746,45549,22090,110422,7680,20074380,1157013,
2019:Q4,Next9,45556333,10278284,9036873,1241411,35278049,3918656,922802,1572867,1572867,0,208434,180723,27711,10390979,481114,1412944,3795985,8288925,3997473,287870,2932880,2922316,2520209,278332,14882,108893,10563,42623453,11604434,
2019:Q4,Next40,38727902,15348249,12935041,2413208,23379653,3607540,516273,814987,814987,0,64612,34384,30228,3203050,599446,873866,3384054,8089238,1602893,623694,6841301,6827987,5090290,1488996,92703,155998,13313,31886601,51592292,
2019:Q4,Bottom50,7046218,4897174,3562792,1334382,2149044,524495,15490,26818,26818,0,2998,1880,1118,168062,129201,33867,479973,313893,188477,265769,4959426,4956425,2333412,2360264,124365,138384,3001,2086792,64487753,
2020:Q1,TopPt1,12224942,1495549,1115000,380549,10729394,965519,221511,654063,604512,49551,274013,263183,10830,4735019,159104,399,101395,33638,3555715,29018,127002,124886,49955,18750,0,56181,2116,12097940,128976,
2020:Q1,RemainingTop1,18946537,3687782,3326399,361382,15258755,1661414,710615,1108527,1047173,61355,314263,303304,10959,6925083,363753,18976,661612,415313,2998429,80769,664205,655429,483939,45185,19329,106976,8776,18282332,1156498,
2020:Q1,Next9,43437514,10466375,9211822,1254553,32971139,4093846,1067065,1560805,1511271,49534,256627,229029,27598,8174386,482187,1309825,3373757,8286855,4077364,288422,2960997,2949781,2540503,273728,16049,119500,11217,40476517,11599277,
2020:Q1,Next40,38118817,15660709,13229868,2430841,22458108,3720375,579638,808326,783866,24459,79375,49232,30142,2647104,600486,830511,2867360,8087206,1612831,624897,6857131,6843337,5100727,1465380,114038,163193,13794,31261686,51569365,
2020:Q1,Bottom50,7062434,4994627,3647979,1346647,2067807,541377,19488,28820,26724,2096,3151,2041,1110,123245,129363,33334,418334,313774,190582,266339,4966438,4963292,2342341,2344793,135723,140435,3146,2095996,64459094,
2020:Q2,TopPt1,13530858,1502052,1127766,374286,12028806,1069478,258681,572779,499321,73458,272059,261329,10730,5905726,162589,527,123334,34244,3599828,29562,126612,124559,50482,18435,0,55642,2053,13404246,128137,
2020:Q2,RemainingTop1,20924527,3769019,3404598,364421,17155507,1861520,787932,1053809,964102,89707,312186,301327,10859,8501184,375061,21296,729518,418403,3012346,82253,666918,658500,484929,44900,20212,108459,8418,20257609,1148981,
2020:Q2,Next9,46158275,10667571,9407043,1260528,35490704,4457292,1129335,1407549,1337387,70162,254752,227421,27330,9815601,493994,1414032,3755021,8348952,4120673,293503,2973779,2962816,2565495,269838,15608,111875,10964,43184495,11523878,
2020:Q2,Next40,39632198,15989857,13552916,2436940,23642342,3947851,604567,733737,695673,38064,78758,48875,29883,3056637,611759,872371,3342440,8146933,1611325,635965,6836030,6822459,5114389,1444134,106476,157461,13571,32796168,51234144,
2020:Q2,Bottom50,7289833,5088638,3735206,1353432,2201195,575505,21433,29207,26047,3160,3124,2027,1097,156577,131063,33687,474494,313259,191205,271642,4961013,4957927,2368262,2320018,131488,138160,3086,2328820,64040086,
2020:Q3,TopPt1,14222453,1517431,1142698,374734,12705022,1102917,231454,500623,498279,2345,256980,246274,10706,6523218,165902,606,133663,34636,3724539,30482,128915,126888,51727,18516,135,56509,2026,14093538,127759,
2020:Q3,RemainingTop1,21870804,3867557,3485830,381727,18003247,1926072,729661,964600,961604,2996,310475,299640,10835,9328071,385431,22737,760469,420640,3070320,84772,659182,650918,489067,44102,21348,96401,8265,21211622,1145585,
2020:Q3,Next9,47669675,10910027,9612353,1297674,36759648,4573524,1079159,1336746,1334159,2587,242182,214909,27273,10668897,505078,1479290,3929799,8393843,4248933,302199,3071302,3060447,2624291,271985,15051,149120,10854,44598374,11489823,
2020:Q3,Next40,40595891,16403227,13887431,2515795,24192664,4019509,583480,695008,693985,1024,74833,45021,29812,3264672,622693,898934,3564146,8190221,1624282,654885,6910470,6896996,5157560,1459823,96864,182749,13474,33685421,51082742,
2020:Q3,Bottom50,7505226,5240260,3826020,1414240,2264966,586272,19956,26069,25973,95,3082,1986,1096,174250,132808,33942,500469,313250,194358,280509,5033343,5030283,2410509,2348246,126132,145397,3059,2471883,63850840,
2020:Q4,TopPt1,15738459,1538876,1164546,374330,14199582,1182552,215015,521587,511223,10364,274899,264245,10654,7732584,170802,670,151748,35347,3883578,30801,132288,130339,53231,18993,0,58115,1949,15606170,127949,
2020:Q4,RemainingTop1,23904427,3986684,3591751,394933,19917743,2078259,694773,986004,972839,13165,311774,300991,10783,10945433,400083,23936,815782,425904,3150146,85650,648359,640571,493315,43673,21192,82392,7788,23256068,1147287,
2020:Q4,Next9,50593650,11212852,9884071,1328782,39380797,4855937,1049691,1367696,1356466,11230,256928,229820,27108,12334207,521215,1535294,4241006,8499233,4414339,305251,3190506,3179929,2693164,274990,15175,196599,10578,47403144,11506895,
2020:Q4,Next40,42246260,16897880,14320732,2577148,25348380,4202725,571261,709967,705330,4637,79373,49665,29708,3668319,639248,922864,3954478,8292372,1646253,661520,6997982,6984704,5191385,1478868,98696,215755,13278,35248278,51158641,
2020:Q4,Bottom50,7787687,5402729,3943501,1459227,2384958,613666,19074,26522,26097,424,3116,2032,1084,208909,135623,34268,546460,314943,198821,283559,5085611,5082613,2431279,2368329,127285,155719,2999,2702076,63945710,
2021:Q1,TopPt1,16513569,1585270,1198929,386341,14928300,1276606,228277,381684,381684,0,280119,269209,10910,8331290,171354,649,158094,35550,4033669,31007,135641,133548,54453,19107,322,59665,2093,16377928,128855,
2021:Q1,RemainingTop1,25059053,4144942,3740733,404209,20914110,2257064,724899,861227,861227,0,314238,303200,11038,11747864,400926,23639,837288,428592,3232152,86222,646025,637385,498247,43689,21781,73669,8639,24413028,1155417,
2021:Q1,Next9,52304615,11633499,10285400,1348099,40671116,5192896,1078982,1133965,1133965,0,261852,234008,27845,13163501,522732,1524607,4359926,8552834,4572524,307296,3278943,3267814,2749832,272901,15037,230044,11129,49025672,11588430,
2021:Q1,Next40,43412831,17515688,14883084,2632604,25897144,4426751,584536,592194,592194,0,81136,50826,30309,3871287,641567,920346,4095507,8344716,1673153,665950,7050794,7037070,5233663,1468405,95353,239649,13724,36362037,51521137,
2021:Q1,Bottom50,8030172,5568901,4069310,1499591,2461271,647086,19849,24890,24890,0,3181,2053,1127,226030,136213,34400,563556,317087,203532,285448,5104675,5101549,2448700,2363089,125849,163911,3126,2925497,64398812,
2021:Q2,TopPt1,17544120,1647191,1242561,404631,15896929,1289602,224742,363245,363245,0,290802,279718,11084,9024713,174701,692,170270,35957,4291052,31154,138443,136409,55978,19525,536,60370,2034,17405677,129281,
2021:Q2,RemainingTop1,26395223,4374612,3942703,431909,22020611,2281335,718108,844004,844004,0,315502,304292,11211,12672687,410665,24473,874480,432045,3360683,86629,649707,641444,505785,43534,22128,69998,8263,25745516,1159238,
2021:Q2,Next9,54464694,12227456,10823754,1403702,42237237,5241045,1074628,1101094,1101094,0,271090,242738,28352,14111273,533654,1564579,4569229,8621907,4840007,308732,3373485,3362561,2823558,279604,14914,244486,10924,51091209,11626752,
2021:Q2,Next40,44968166,18427658,15651350,2776308,26540509,4461261,583137,575440,575440,0,84227,53522,30706,4098164,653028,938061,4358211,8411812,1708103,669065,7178172,7164582,5314650,1506983,92928,250020,13590,37789994,51691514,
2021:Q2,Bottom50,8381948,5852592,4243073,1609519,2529356,652200,19681,24665,24665,0,3240,2082,1159,245956,138227,34693,594498,318675,210705,286816,5215704,5212622,2510846,2409619,124632,167525,3083,3166244,64611775,
2021:Q3,TopPt1,18012497,1696906,1283538,413368,16315591,1308844,213108,365515,365515,0,312127,300849,11278,9083713,176194,703,169412,36158,4618140,31676,139574,137544,56995,19492,64,60992,2031,17872922,129639,
2021:Q3,RemainingTop1,26872659,4589572,4136651,452921,22283086,2317672,693700,847652,847652,0,316034,304631,11403,12752992,414855,24717,872996,433957,3520447,88064,653748,645518,513616,43569,21561,66772,8229,26218911,1162447,
2021:Q3,Next9,55567236,12781801,11333060,1448741,42785435,5310877,1054557,1106513,1106513,0,289149,260224,28925,14196426,538468,1577057,4559751,8660099,5178812,313727,3444481,3433560,2876356,284679,15328,257197,10920,52122755,11658939,
2021:Q3,Next40,45986985,19291781,16410292,2881489,26695204,4509094,574975,578246,578246,0,90204,59064,31140,4120377,658225,944080,4341898,8448969,1749214,679922,7318547,7304944,5410905,1535681,99204,259153,13603,38668438,51834616,
2021:Q3,Bottom50,8668829,6116810,4428171,1688639,2552020,659317,19066,24754,24754,0,3324,2130,1195,247617,139177,34831,592837,319747,219553,291797,5349029,5345946,2592723,2453998,128513,170711,3084,3319800,64790644,
2021:Q4,TopPt1,18769523,1719546,1301101,418446,17049977,1364943,227411,320739,320739,0,319337,307875,11462,9552553,177814,698,180069,36624,4837767,32022,141049,139006,58046,19660,0,61301,2042,18628475,130183,
2021:Q4,RemainingTop1,27841014,4687707,4215215,472492,23153307,2424347,725478,800878,800878,0,317192,305607,11585,13378832,419260,24671,905748,437985,3629896,89020,659032,650748,522086,43983,18017,66663,8285,27181981,1167323,
2021:Q4,Next9,57111746,13030324,11536984,1493340,44081421,5511762,1084164,1022241,1022241,0,295531,266071,29460,14838758,543639,1576755,4743869,8740643,5406986,317074,3510342,3499363,2931137,291963,16610,259653,10978,53601404,11707842,
2021:Q4,Next40,47015011,19707574,16729702,2977873,27307436,4642502,588064,535155,535155,0,92412,60850,31561,4274754,663944,945134,4572221,8527231,1778828,687192,7488474,7474805,5514603,1574752,124244,261206,13669,39526537,52052034,
2021:Q4,Bottom50,8899123,6273947,4514480,1759467,2625176,679220,19878,24008,24008,0,3377,2150,1227,261078,140256,34942,620010,321674,225656,295075,5495168,5492069,2678703,2500450,141176,171740,3099,3403955,65062407,
2022:Q1,TopPt1,18704200,1815500,1385156,430344,16888700,1391490,221431,344329,344329,0,369388,357977,11411,9134440,176964,609,167866,36722,5013221,32239,140970,138807,57926,19336,0,61546,2163,18563230,130833,
2022:Q1,RemainingTop1,27822067,5104905,4613626,491279,22717161,2474258,713815,829382,829382,0,313663,302127,11536,12826661,416098,23065,871888,439579,3719132,89621,665359,656360,527091,44754,17070,67445,8999,27156708,1173147,
2022:Q1,Next9,57770939,14119698,12586559,1533140,43651241,5608905,1076306,1070109,1070109,0,336646,307369,29277,14282545,540610,1504761,4549925,8772407,5589830,319197,3513667,3502232,2931769,294167,16934,259361,11436,54257272,11766259,
2022:Q1,Next40,48409992,21353512,18277213,3076299,27056480,4710286,585391,559735,559735,0,105763,74276,31488,4147798,661425,916313,4315519,8558305,1804147,691799,7577890,7563856,5587529,1584196,130736,261395,14035,40832102,52311751,
2022:Q1,Bottom50,9319330,6717364,4884370,1832995,2601966,689289,19590,24556,24556,0,3454,2243,1211,248949,139980,34707,590558,323122,230667,297095,5580563,5577359,2740555,2520169,144399,172237,3204,3738767,65387039,
