Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Income Cutoff,Maximum Income Cutoff
1994:Q4,pct60to80,5600881,2323605,1766584,557021,3277276,512558,46852,188071,155439,32632,28026,9524,18502,412851,119058,121853,191369,1199914,387274,69451,1114313,1110444,817098,267725,1650,23971,3869,4486568,19634985,,
1994:Q4,pct40to60,3635342,1501719,1140184,361535,2133623,430298,31501,104762,69058,35704,32642,14468,18174,233096,63401,58353,81624,812243,240041,45663,618075,615983,393346,208888,2256,11492,2092,3017266,19638488,,
1994:Q4,pct20to40,2368797,1092268,848536,243733,1276529,327928,29461,71054,57029,14024,6556,859,5698,141242,45450,12890,44377,442790,123025,31756,350596,349116,202741,127939,886,17551,1480,2018201,19641366,,
1994:Q4,pct00to20,1174474,574896,453182,121714,599578,135677,9297,32020,27571,4449,5104,562,4543,49983,15273,3900,17538,165624,149193,15970,148263,147763,76149,68811,538,2265,500,1026211,19634160,,
1995:Q1,pct99to100,5145379,1053457,773735,279722,4091922,337812,129837,842851,635605,207246,72492,45082,27410,1185815,71754,17722,190573,112955,1105364,24747,265001,262909,190551,14918,2288,55153,2092,4880377,985006,,
1995:Q1,pct80to99,13320842,4283615,3406502,877112,9037227,1018085,230528,722102,552887,169214,90947,49892,41055,1739865,211409,323866,698155,2439637,1446359,116275,1935506,1928652,1491081,339477,4128,93966,6853,11385337,18711546,,
1995:Q1,pct60to80,5673101,2352225,1785327,566898,3320876,514329,48517,175507,143778,31729,29513,10092,19421,440207,123190,122356,203786,1204203,388093,71173,1123643,1119682,828702,264754,1943,24283,3961,4549458,19689341,,
1995:Q1,pct40to60,3669266,1511216,1145977,365239,2158051,426820,31991,104342,66012,38330,30739,14503,16236,239736,63641,60244,89804,829056,234966,46712,621054,618984,396384,208132,2613,11856,2069,3048212,19692038,,
1995:Q1,pct20to40,2416910,1104114,856803,247311,1312796,330189,32041,74227,59887,14340,6479,804,5675,149224,46199,12871,48618,452183,128129,32634,354096,352609,207856,124950,880,18923,1487,2062814,19695103,,
1995:Q1,pct00to20,1196827,581010,456593,124418,615816,136931,10102,27389,23228,4161,5058,585,4473,51739,15930,4112,19014,168316,160689,16536,153835,153321,77353,72316,619,3034,514,1042992,19687725,,
1995:Q2,pct99to100,5292189,1032067,758341,273726,4260121,362326,139007,847104,629888,217216,73956,46788,27168,1288188,77833,18270,198481,116502,1112942,25512,266472,264246,192103,14837,2776,54530,2226,5025716,987754,,
1995:Q2,pct80to99,13498114,4268813,3376810,892003,9229301,1031127,242767,697350,541529,155820,90652,50325,40327,1839159,213943,339074,728111,2467914,1461377,117827,1962248,1955441,1502259,353811,4893,94478,6807,11535865,18762731,,
1995:Q2,pct60to80,5814082,2406342,1830697,575645,3407739,517513,50608,162945,135427,27517,30772,10421,20352,469978,127771,126068,215466,1245370,388368,72882,1155927,1151873,848519,276071,2466,24818,4053,4658155,19744442,,
1995:Q2,pct40to60,3723574,1548413,1175882,372531,2175161,424467,32621,102797,64508,38289,28625,14356,14269,246717,64077,63553,97677,837134,229745,47747,635448,633402,403165,215093,3292,11852,2046,3088126,19746478,,
1995:Q2,pct20to40,2482724,1135915,888980,246935,1346809,332728,35148,76461,62606,13855,6395,748,5647,157713,47056,13206,52785,458172,133640,33504,365771,364277,213618,129371,951,20336,1495,2116952,19749767,,
1995:Q2,pct00to20,1240605,606781,483301,123480,633824,138490,11020,24433,20765,3668,4988,590,4398,53549,16721,4393,20505,169911,172718,17096,157197,156669,78638,73943,779,3309,528,1083407,19742105,,
1995:Q3,pct99to100,5462436,999378,727627,271751,4463058,373624,141219,870045,636570,233475,75385,48456,26928,1418362,81549,18710,209016,119874,1129568,25707,273774,271413,194676,15098,3238,58400,2361,5188662,990545,251926,428437120
1995:Q3,pct80to99,13631357,4183597,3280894,902703,9447760,1021497,248736,700157,537755,162402,90388,50791,39597,1960493,214166,349601,768551,2494203,1482900,117067,2001276,1994514,1518462,368950,5569,101534,6761,11630081,18814884,59909,251926
1995:Q3,pct60to80,5917087,2412641,1829698,582943,3504446,516524,51883,159706,131350,28356,32041,10744,21297,505943,131395,127575,231905,1285210,389264,73000,1189259,1185112,865729,290592,3002,25789,4146,4727829,19800330,37072,59909
1995:Q3,pct40to60,3749075,1554407,1177442,376965,2194667,418529,32900,107939,65086,42853,26515,14232,12283,254720,64068,65899,107526,844918,224187,47466,651063,649040,409546,224406,3977,11112,2023,3098012,19801879,22824,37063
1995:Q3,pct20to40,2531629,1150987,903731,247256,1380642,334515,37446,80002,65343,14659,6317,695,5622,167491,47681,13297,57488,464110,138825,33471,380830,379327,220145,136407,969,21807,1502,2150800,19805432,12289,22812
1995:Q3,pct00to20,1269624,617115,493744,123371,652509,139194,11783,24168,20729,3439,4920,595,4325,55514,17213,4628,21950,171454,184696,16989,159435,158892,81213,74147,939,2593,543,1110189,19797365,0,12289
1995:Q4,pct99to100,5644162,1010675,739859,270816,4633487,372675,150038,873429,632972,240458,83422,57511,25911,1552533,78558,18658,213652,125088,1139669,25764,275475,273154,195982,15928,4307,56937,2321,5368687,993378,,
1995:Q4,pct80to99,13984961,4231448,3317081,914367,9753513,1033937,256577,726075,531606,194469,96786,58044,38742,2111941,223366,348820,808722,2508236,1520309,118745,2022723,2015753,1528356,380188,8036,99172,6970,11962238,18868050,,
1995:Q4,pct60to80,6064532,2434535,1848382,586153,3629997,515545,57025,168326,129249,39077,33200,11886,21314,538349,133213,136204,250064,1333506,390894,73672,1228552,1224392,879271,314027,4136,26958,4160,4835980,19857025,,
1995:Q4,pct40to60,3799052,1569045,1187007,382038,2230006,416360,34376,112596,65934,46662,28259,15958,12301,264653,65608,66456,113760,850028,229918,47992,673534,671496,416355,238330,5263,11547,2038,3125517,19858278,,
1995:Q4,pct20to40,2571542,1158330,907379,250951,1413212,341515,39163,83884,65956,17928,6713,837,5876,176550,47456,13513,57631,469714,143409,33664,390303,388820,220579,146397,1434,20410,1483,2181239,19862132,,
1995:Q4,pct00to20,1274439,618399,493470,124928,656040,143364,12563,25259,20127,5132,5243,1154,4089,57155,17323,4394,21649,173529,178410,17149,158150,157607,79382,73289,1250,3686,542,1116289,19853538,,
1996:Q1,pct99to100,5765650,1033675,760759,272916,4731975,382898,171184,865739,624770,240969,87272,62398,24875,1620253,73959,18622,217618,130060,1138728,25641,286214,283923,198643,15645,3143,66491,2292,5479436,996250,,
1996:Q1,pct80to99,14289785,4303129,3375953,927176,9986656,1065093,274384,722578,522738,199840,99449,61581,37868,2209728,231080,348599,847466,2518647,1549934,119700,2056624,2049438,1550470,380135,6003,112831,7186,12233160,18922142,,
1996:Q1,pct60to80,6191709,2458807,1867828,590979,3732902,518285,63691,168551,125680,42870,33495,12173,21322,556072,134391,145049,267805,1380021,391700,73842,1248247,1244072,900954,310924,3006,29188,4175,4943463,19914450,,
1996:Q1,pct40to60,3840112,1582478,1194995,387483,2257634,417353,36264,110556,66002,44554,29406,17115,12291,271930,66859,67123,119732,854503,235805,48103,679735,677681,427441,236644,3413,10183,2054,3160377,19915580,,
1996:Q1,pct20to40,2606808,1163920,907752,256167,1442888,349177,42345,85987,66492,19495,7103,991,6112,182572,47072,13757,57565,475176,148563,33570,384346,382881,222275,140604,875,19127,1464,2222462,19919765,,
1996:Q1,pct00to20,1276441,617522,489820,127702,658919,148218,13650,25126,18684,6442,5573,1740,3832,58417,17232,4167,21295,175497,172644,17099,160436,159894,78523,78255,769,2347,542,1116005,19910542,,
1996:Q2,pct99to100,5817061,1031435,764515,266920,4785626,374889,162809,890289,646652,243636,84605,60784,23821,1680953,70523,18566,218259,135034,1124172,25528,291793,289532,202066,16310,4162,66994,2261,5525268,999153,,
1996:Q2,pct80to99,14495300,4337561,3397869,939692,10157739,1065064,267419,745882,531860,214022,96990,60015,36975,2301858,240000,347469,873790,2528598,1569962,120706,2089902,2082499,1574181,386480,8516,113322,7403,12405398,18977036,,
1996:Q2,pct60to80,6321467,2491645,1898531,593113,3829822,515275,67140,180831,131877,48954,32732,11407,21324,572370,136065,153417,279877,1426623,391446,74045,1279017,1274827,915861,324297,4107,30562,4190,5042450,19972510,,
1996:Q2,pct40to60,3891890,1608534,1215019,393515,2283356,413541,37152,115480,71088,44392,29901,17645,12257,279028,68343,67598,123294,858908,241869,48242,698295,696226,436215,245242,4472,10297,2069,3193595,19973659,,
1996:Q2,pct20to40,2647825,1179411,921422,257989,1468414,355513,41978,89023,67396,21628,7485,1154,6332,188318,46806,13952,56785,480653,154407,33494,390345,388899,224415,145481,1278,17725,1446,2257480,19978195,,
1996:Q2,pct00to20,1292983,626822,499220,127602,666161,151754,14038,30732,22850,7882,5771,2213,3558,59667,17291,3932,20993,177461,167460,17062,162260,161718,78923,78768,1011,3015,542,1130723,19968263,,
1996:Q3,pct99to100,5824530,1038173,774100,264073,4786357,373915,169576,903141,663148,239993,82867,60115,22752,1666748,69318,18489,220326,140011,1116380,25587,296824,294594,205783,16976,4549,67287,2229,5527707,1002082,,
1996:Q3,pct80to99,14660475,4386395,3432715,953680,10274081,1076751,272917,738829,537629,201199,95235,59163,36072,2331586,251165,345358,907039,2538074,1594710,122418,2123522,2115902,1599993,392612,9791,113506,7621,12536953,19032607,,
1996:Q3,pct60to80,6433145,2522816,1925705,597110,3910329,514628,72427,184135,136338,47797,32083,10756,21328,571975,138674,161259,295362,1473310,391747,74730,1309146,1304942,931252,337180,4580,31930,4205,5123998,20031106,,
1996:Q3,pct40to60,3935092,1631295,1231192,400103,2303797,411746,38569,113875,75320,38555,30526,18312,12214,282911,70258,67865,128186,863238,247844,48778,716188,714104,445361,253606,4691,10446,2084,3218904,20032387,,
1996:Q3,pct20to40,2683273,1192258,930806,261451,1491015,362233,43430,90153,68224,21929,7875,1327,6549,190503,46763,14094,56225,486142,159906,33690,396113,394686,226826,150132,1423,16306,1427,2287159,20037284,,
1996:Q3,pct00to20,1305595,633156,504355,128801,672438,155699,14803,34871,26051,8820,6014,2740,3274,60445,17636,3690,20596,179421,162040,17225,164289,163747,79623,79341,1046,3737,542,1141305,20026589,,
1996:Q4,pct99to100,6042717,1072867,803772,269095,4969850,367488,180495,919209,680676,238533,100601,78929,21671,1749971,68512,17910,239872,144349,1155862,25581,303156,300959,208621,17682,3645,71012,2197,5739561,1005031,,
1996:Q4,pct80to99,15034468,4468372,3508087,960285,10566097,1078801,281551,741846,543877,197969,107315,72151,35164,2442414,262795,322274,1013940,2538584,1652698,123876,2156214,2148374,1620529,401196,7968,118681,7839,12878254,19088733,,
1996:Q4,pct60to80,6574683,2533305,1934475,598830,4041379,512190,78346,190253,141145,49108,33833,12494,21338,593566,141466,158690,346641,1515233,395923,75237,1342888,1338668,947017,354361,3659,33631,4220,5231795,20090140,,
1996:Q4,pct40to60,3970557,1631238,1229705,401533,2339319,408482,40125,114651,79770,34881,32852,20672,12180,291190,72261,63762,147601,865968,253261,49167,733814,731714,454064,264230,3384,10036,2100,3236743,20091637,,
1996:Q4,pct20to40,2706714,1188493,922013,266481,1518221,368375,45367,91878,69056,22823,8339,1563,6776,197409,46760,13149,58883,491227,163048,33785,402752,401345,228568,156866,990,14920,1408,2303961,20096895,,
1996:Q4,pct00to20,1300600,623432,491663,131770,677168,159155,15680,39366,29485,9880,7116,4127,2989,61896,18034,3254,19370,181097,154887,17313,163834,163291,79333,79543,713,3703,542,1136767,20085405,,
1997:Q1,pct99to100,6072648,1092018,821350,270667,4980630,364122,196798,884069,658930,225139,94700,74120,20580,1745379,66205,17897,236049,149341,1200434,25637,310014,307918,211454,17588,4901,73974,2096,5762634,1007993,,
1997:Q1,pct80to99,15182511,4528483,3556503,971981,10654028,1085845,294012,684557,527434,157123,102543,68286,34257,2478963,273041,322784,1025131,2547177,1714378,125596,2178984,2170961,1639332,397453,11430,122746,8023,13003527,19145291,,
1997:Q1,pct60to80,6651264,2552337,1949670,602667,4098927,510831,85031,173241,133109,40132,32519,11157,21362,595421,143660,167602,351899,1562175,400627,75921,1349162,1344937,958981,345601,5086,35269,4225,5302102,20149515,,
1997:Q1,pct40to60,3985308,1641955,1235652,406304,2343353,406149,41813,101210,77425,23785,33426,21260,12166,295504,73996,64556,148162,870156,258678,49702,737720,735600,461172,260128,4550,9750,2121,3247588,20151280,,
1997:Q1,pct20to40,2728606,1193063,921798,271265,1535543,374643,47896,90357,69487,20870,8807,1784,7023,200032,46609,13420,57076,496740,165983,33980,396023,394639,230240,149377,1510,13513,1385,2332583,20156890,,
1997:Q1,pct00to20,1295136,621648,487431,134217,673488,162756,16690,35349,25349,10000,7364,4655,2710,62750,18245,3042,19098,183051,147669,17475,168675,168135,79294,84028,970,3843,540,1126461,20144601,,
1997:Q2,pct99to100,6451917,1091672,827871,263801,5360245,362808,189327,883070,655691,227378,102827,83343,19484,2098119,65879,18264,254890,155068,1204295,25699,319066,317072,214695,18079,5447,78851,1994,6132851,1010962,,
1997:Q2,pct80to99,15763209,4571202,3588492,982710,11192007,1096216,288073,688013,521734,166279,107072,73708,33365,2816760,285288,338997,1131834,2565077,1747328,127348,2215157,2206949,1661977,402084,13292,129597,8208,13548052,19202156,,
1997:Q2,pct60to80,6901714,2587951,1984648,603303,4313763,510245,88916,175739,131160,44578,32706,11292,21414,677451,146686,184452,404176,1614759,402009,76624,1375333,1371102,973727,354511,5771,37093,4230,5526381,20209132,,
1997:Q2,pct40to60,4071968,1669341,1258041,411300,2402627,404488,42858,101185,78264,22921,34968,22754,12214,315778,76115,68632,167770,876019,264560,50254,752021,749879,469683,266159,4885,9153,2142,3319947,20211189,,
1997:Q2,pct20to40,2788166,1209065,936714,272350,1579101,380998,47717,92637,70083,22554,9371,2049,7323,219988,46654,14507,59379,502731,170934,34184,399283,397922,232316,151738,1743,12125,1361,2388882,20217133,,
1997:Q2,pct00to20,1309625,631369,497792,133577,678256,166447,17152,36026,24800,11226,8379,5923,2456,65993,18710,2970,17624,185320,141991,17644,170121,169584,79526,85467,1029,3562,538,1139503,20204061,,
1997:Q3,pct99to100,6708076,1091671,833304,258366,5616405,364013,199427,886233,655793,230440,103047,84672,18375,2297475,65313,18482,269090,160640,1226763,25921,330332,328440,219790,18518,3330,86802,1892,6377744,1013932,,
1997:Q3,pct80to99,16217607,4614225,3616814,997411,11603382,1110801,295503,695758,518009,177749,106227,73750,32477,3024479,297378,349236,1220353,2580428,1793467,129753,2265219,2256826,1700065,407885,7950,140926,8393,13952388,19259205,,
1997:Q3,pct60to80,7112289,2624794,2017931,606863,4487494,510636,95087,179962,130301,49661,31941,10453,21488,724745,149631,198412,448084,1666227,404994,77774,1408742,1404506,996950,364905,3440,39211,4236,5703547,20268895,,
1997:Q3,pct40to60,4149756,1698044,1279535,418509,2451712,403663,44404,102171,79669,22503,36152,23851,12301,328899,78202,71471,183880,881427,270269,51174,768485,766323,482886,272842,2537,8058,2163,3381271,20271237,,
1997:Q3,pct20to40,2841690,1226188,951249,274939,1615502,387533,49544,95136,70716,24420,9983,2325,7658,232358,46676,15289,60725,508623,174993,34641,403640,402302,236088,154627,804,10784,1338,2438050,20277486,,
1997:Q3,pct00to20,1324211,641773,507802,133972,682438,170289,18041,37400,24884,12516,9119,6903,2216,68135,19147,2841,16246,187514,135707,17999,171867,171331,81229,87028,473,2602,536,1152344,20263673,,
1997:Q4,pct99to100,6896113,1138928,872908,266020,5757185,369783,210680,898595,671951,226645,111686,94455,17231,2339527,61383,18296,263784,165531,1292209,25711,337972,336183,223241,19608,5188,88146,1789,6558141,1016898,,
1997:Q4,pct80to99,16530788,4724316,3720253,1004063,11806472,1133282,303552,692560,523550,169010,110265,78729,31536,3103240,306268,342226,1228313,2586112,1870231,130421,2298426,2289846,1720024,413915,13277,142630,8580,14232362,19316314,,
1997:Q4,pct60to80,7216121,2639855,2030587,609268,4576266,512796,101514,183671,134578,49093,31741,10215,21526,737632,151212,203545,452096,1712613,411722,77725,1433089,1428848,1002716,379834,5576,40722,4241,5783032,20328704,,
1997:Q4,pct40to60,4169881,1698012,1278362,419650,2471869,404327,45973,102172,83875,18298,37566,25283,12283,335897,79670,70692,183747,885098,275624,51103,785184,783000,487743,283180,4042,8036,2184,3384697,20331297,,
1997:Q4,pct20to40,2857469,1221520,940390,281130,1635949,394532,51488,96264,71599,24665,10559,2643,7916,237564,46363,15167,58489,514073,177035,34416,411812,410498,238192,161470,1520,9317,1314,2445657,20337812,,
1997:Q4,pct00to20,1318042,630621,492724,137896,687421,174483,18966,41184,27968,13216,10411,8496,1914,69441,19162,2560,15922,189402,128038,17853,172910,172377,82322,86158,782,3115,534,1145131,20323325,,
1998:Q1,pct99to100,7392082,1154655,892141,262514,6237427,361423,236985,893088,659999,233089,125297,109235,16062,2751690,58988,18600,283892,172360,1309422,25682,346829,345213,227535,19709,5620,92349,1616,7045253,1019851,,
1998:Q1,pct80to99,17240413,4806332,3789373,1016959,12434081,1130645,322046,702757,512947,189810,116443,85871,30572,3483727,316722,356177,1343479,2617490,1912766,131829,2329228,2320498,1747704,409396,14898,148500,8730,14911185,19373361,,
1998:Q1,pct60to80,7503105,2685128,2072906,612222,4817977,509793,109880,186665,129884,56781,31616,10061,21556,830783,153440,219551,509976,1773710,414380,78183,1437689,1433453,1013814,370991,6140,42508,4236,6065417,20388464,,
