Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2021:Q4,pct40to60,7,7.7,11.6,15.9,2,13.6,8.2,2.5,7.7,13.8,12,21.4,3.6,8.150326246802623
2021:Q4,pct20to40,3.7,4.2,7.4,10.1,1.3,5.1,1.9,1.2,5,8.3,6.2,14.9,4.5,1.9247701321026471
2021:Q4,pct00to20,2.7,2.8,5.3,6.3,1.1,1.7,0.3,2.3,3.6,4.1,3.1,7.5,1.5,0.3278713107310595
2022:Q1,pct99to100,26.9,24.8,12.9,11.6,45.2,2.9,10.6,46.2,24.8,8.1,7,1,47.4,10.607873737082194
2022:Q1,pct80to99,44.9,44.6,44.2,34,41.8,47.8,59.6,40.8,45.4,42.4,48.9,27.6,33.4,59.630429131364416
2022:Q1,pct60to80,14.7,15.6,18.9,22,8.5,28.9,19.4,7.1,13.6,23.3,23,27.7,9.2,19.44174164104152
2022:Q1,pct40to60,7.1,7.8,11.5,15.9,2.1,13.6,8,2.5,7.7,13.8,12,21.3,3.7,8.044531992581854
2022:Q1,pct20to40,3.8,4.3,7.2,10.1,1.3,5.1,1.9,1.2,5,8.2,6.1,14.7,4.7,1.9075296733132123
2022:Q1,pct00to20,2.7,2.9,5.2,6.3,1.1,1.7,0.4,2.2,3.6,4.1,3,7.6,1.6,0.36789382461680203
2022:Q2,pct99to100,25.7,23.7,12.9,11.5,43.8,2.9,10.5,46.5,24.7,8,6.9,1,47.6,10.545594214222833
2022:Q2,pct80to99,45.2,44.9,44.2,34.1,42.9,47.8,60.4,40.9,45.3,42.2,48.8,27.4,31.6,60.37190143906588
2022:Q2,pct60to80,14.8,15.8,19,22,8.2,28.9,18.9,7,13.6,23.5,23,28,9.5,18.911015670612993
2022:Q2,pct40to60,7.4,8.2,11.6,16,2.4,13.6,7.8,2.4,7.7,13.9,12,21.3,4.4,7.832187164687933
2022:Q2,pct20to40,3.9,4.4,7.2,10.1,1.3,5.1,1.9,1.1,5,8.3,6.1,14.9,5.1,1.8771091372674673
2022:Q2,pct00to20,2.9,3.1,5.2,6.3,1.3,1.7,0.5,2.1,3.6,4.1,3.1,7.3,1.8,0.46219237414290154
2022:Q3,pct99to100,25.5,23.5,12.8,11.4,43.3,2.9,10.6,46.6,24.7,7.9,6.9,1,47.6,10.554394856115664
2022:Q3,pct80to99,45.2,44.9,44,34,43.3,47.8,60.7,40.9,45.2,42.2,48.8,27.3,31.1,60.65592147263619
2022:Q3,pct60to80,14.8,15.9,19,22,8.2,28.9,18.7,7,13.7,23.5,23,28.2,9.5,18.69006343996685
2022:Q3,pct40to60,7.5,8.2,11.6,16,2.5,13.6,7.7,2.4,7.7,14,12.1,21.4,4.6,7.741610900882158
2022:Q3,pct20to40,3.9,4.5,7.3,10.1,1.3,5.1,1.9,1,5,8.3,6.1,15,5.3,1.861599466140733
2022:Q3,pct00to20,3,3.1,5.2,6.3,1.4,1.7,0.5,2.1,3.7,4.1,3.1,7.2,1.9,0.49640986425840944
2022:Q4,pct99to100,25.9,23.8,12.8,11.5,43.7,2.9,10.6,46.5,24.9,7.8,6.9,1,47.9,10.606068546386531
2022:Q4,pct80to99,45.1,44.8,44,34,42.9,47.8,60.4,40.9,44.9,41.9,48.8,27.1,28.3,60.39609599947766
2022:Q4,pct60to80,14.8,15.8,19,22,8.2,28.9,18.9,7,13.8,23.6,23,28.4,9.8,18.858645575911385
2022:Q4,pct40to60,7.3,8.1,11.6,16,2.4,13.5,7.8,2.4,7.7,14.1,12.1,21.4,5.8,7.808018227031178
2022:Q4,pct20to40,3.9,4.4,7.3,10.1,1.3,5.1,1.9,1.1,4.9,8.5,6.1,15.2,6,1.8695593716588392
2022:Q4,pct00to20,3,3.1,5.3,6.3,1.3,1.7,0.5,2.1,3.8,4.1,3.1,6.9,2.2,0.46161227953441
2023:Q1,pct99to100,26.3,24.2,12.8,11.4,44.2,2.9,10.6,46.5,25.3,7.8,6.9,1.1,48.3,10.6057374045161
2023:Q1,pct80to99,44.9,44.6,44,34,42.6,47.9,60.1,40.9,44.4,42.1,48.9,27,28.6,60.12359486321189
2023:Q1,pct60to80,14.7,15.8,19,22.1,8.3,28.9,19.1,7.1,13.9,23.5,22.8,28.3,10,19.066424423805998
2023:Q1,pct40to60,7.2,8,11.6,16,2.3,13.5,7.9,2.4,7.6,14.1,12,21.5,5.6,7.8925570373758465
2023:Q1,pct20to40,3.8,4.4,7.3,10.1,1.3,5.1,1.9,1.1,4.9,8.5,6.1,15.2,5.6,1.8833738008340846
2023:Q1,pct00to20,2.9,3.1,5.3,6.3,1.3,1.7,0.4,2.1,3.9,4.1,3.2,6.9,2,0.4283124702560785
